DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,CargoType,AirCargoTons
04/18/2018 03:12:41 PM,Nov 2008,Departure,Domestic,Mail,2185
03/03/2021 10:48:12 AM,Jan 2021,Arrival,Domestic,Mail,3771
04/18/2018 03:12:41 PM,Jul 2006,Arrival,Domestic,Freight,39536
04/18/2018 03:12:41 PM,Oct 2010,Arrival,Domestic,Freight,32251
04/18/2018 03:12:41 PM,Jan 2013,Departure,Domestic,Freight,32467
04/18/2018 03:12:41 PM,Jun 2013,Arrival,Domestic,Mail,1363
04/18/2018 03:12:41 PM,Apr 2012,Arrival,International,Mail,490
02/02/2021 08:17:02 AM,Nov 2020,Arrival,Domestic,Freight,37008
04/18/2018 03:12:41 PM,Oct 2016,Arrival,Domestic,Mail,2754
04/18/2018 03:12:41 PM,Nov 2017,Departure,Domestic,Freight,38821
04/18/2018 03:12:41 PM,Dec 2014,Departure,Domestic,Mail,5746
04/18/2018 03:12:41 PM,Jun 2006,Arrival,International,Mail,496
04/01/2021 09:37:48 AM,Feb 2021,Arrival,International,Mail,799
04/18/2018 03:12:41 PM,May 2007,Arrival,Domestic,Freight,36143
04/18/2018 03:12:41 PM,Oct 2017,Arrival,Domestic,Mail,2620
04/18/2018 03:12:41 PM,Jun 2016,Departure,International,Freight,49325
04/18/2018 03:12:41 PM,Feb 2016,Departure,International,Freight,39600
09/27/2019 07:57:24 AM,Jul 2019,Arrival,International,Freight,69544
04/18/2018 03:12:41 PM,Jun 2010,Departure,Domestic,Freight,31980
04/18/2018 03:12:41 PM,Apr 2015,Departure,Domestic,Mail,2663
04/18/2018 03:12:41 PM,Dec 2008,Arrival,International,Mail,988
04/18/2018 03:12:41 PM,Apr 2009,Arrival,Domestic,Mail,1244
04/18/2018 03:12:41 PM,Nov 2008,Departure,Domestic,Freight,29409
04/18/2018 03:12:41 PM,Jun 2007,Arrival,Domestic,Mail,1230
04/18/2018 03:12:41 PM,Mar 2007,Departure,Domestic,Freight,42456
04/18/2018 03:12:41 PM,May 2011,Departure,Domestic,Freight,29891
04/18/2018 03:12:41 PM,Aug 2012,Arrival,International,Freight,51887
02/28/2020 08:21:30 AM,Jan 2020,Arrival,Domestic,Mail,4084
04/18/2018 03:12:41 PM,Dec 2007,Departure,International,Mail,1419
04/18/2018 03:12:41 PM,Jan 2018,Arrival,Domestic,Freight,30538
04/18/2018 03:12:41 PM,Oct 2015,Departure,Domestic,Freight,36691
04/18/2018 03:12:41 PM,Apr 2006,Arrival,Domestic,Freight,37802
04/18/2018 03:12:41 PM,Jun 2017,Departure,International,Mail,909
04/18/2018 03:12:41 PM,Feb 2007,Arrival,International,Mail,795
04/18/2018 03:12:41 PM,Mar 2009,Departure,Domestic,Mail,1823
07/18/2019 06:18:08 AM,Jun 2019,Arrival,Domestic,Freight,29622
09/27/2019 07:57:24 AM,Jul 2019,Arrival,International,Mail,1174
04/08/2020 09:58:08 AM,Feb 2020,Departure,International,Freight,40940
09/28/2020 04:07:45 PM,Aug 2020,Departure,International,Freight,48615
04/18/2018 03:12:41 PM,Jul 2009,Departure,International,Mail,2070
04/18/2018 03:12:41 PM,Jan 2011,Departure,International,Freight,36008
04/18/2018 03:12:41 PM,Aug 2015,Departure,Domestic,Freight,35625
04/18/2018 03:12:41 PM,Feb 2017,Departure,Domestic,Mail,2843
04/18/2018 03:12:41 PM,Apr 2014,Departure,International,Mail,1177
04/18/2018 03:12:41 PM,Apr 2007,Departure,Domestic,Freight,38586
04/18/2018 03:12:41 PM,Nov 2014,Departure,Domestic,Freight,34343
06/29/2020 07:20:39 AM,Apr 2020,Departure,International,Freight,38213
04/18/2018 03:12:41 PM,Jun 2016,Departure,Domestic,Freight,36191
04/18/2018 03:12:41 PM,May 2013,Arrival,International,Freight,53395
04/18/2018 03:12:41 PM,Jul 2007,Arrival,International,Freight,52023
04/18/2018 03:12:41 PM,Aug 2014,Arrival,Domestic,Freight,28572
04/18/2018 03:12:41 PM,Jun 2016,Departure,International,Mail,1050
11/26/2019 01:26:41 PM,Oct 2019,Arrival,International,Mail,1278
12/26/2018 06:52:40 AM,Nov 2018,Departure,International,Mail,989
04/18/2018 03:12:41 PM,Jan 2012,Arrival,International,Mail,531
04/18/2018 03:12:41 PM,Jun 2007,Departure,International,Freight,37197
04/18/2018 03:12:41 PM,Mar 2007,Arrival,International,Mail,860
04/18/2018 03:12:41 PM,Aug 2006,Departure,International,Mail,1027
04/18/2018 03:12:41 PM,Aug 2012,Arrival,Domestic,Freight,30188
04/18/2018 03:12:41 PM,May 2016,Departure,International,Freight,47782
04/18/2018 03:12:41 PM,Nov 2012,Departure,Domestic,Mail,2551
04/18/2018 03:12:41 PM,Aug 2013,Arrival,Domestic,Mail,1754
04/29/2019 01:10:30 PM,Feb 2019,Departure,International,Freight,41388
04/18/2018 03:12:41 PM,May 2007,Arrival,International,Mail,736
07/11/2018 02:24:22 PM,May 2018,Arrival,Domestic,Freight,28545
04/18/2018 03:12:41 PM,Sep 2016,Arrival,Domestic,Mail,2658
02/28/2020 08:21:30 AM,Jan 2020,Departure,Domestic,Mail,4804
04/18/2018 03:12:41 PM,Apr 2015,Departure,International,Mail,1138
04/18/2018 03:12:41 PM,Aug 2011,Departure,Domestic,Mail,1414
04/18/2018 03:12:41 PM,Aug 2010,Arrival,Domestic,Mail,999
11/25/2018 11:40:39 AM,Oct 2018,Arrival,International,Mail,1565
04/18/2018 03:12:41 PM,May 2006,Departure,International,Freight,32336
04/18/2018 03:12:41 PM,Jun 2014,Departure,International,Freight,44314
04/18/2018 03:12:41 PM,Feb 2015,Departure,Domestic,Freight,33369
11/25/2018 11:40:39 AM,Oct 2018,Arrival,Domestic,Freight,35935
04/18/2018 03:12:41 PM,Sep 2017,Arrival,Domestic,Mail,2633
04/18/2018 03:12:41 PM,Jun 2015,Departure,International,Mail,1120
04/18/2018 03:12:41 PM,Jun 2015,Arrival,International,Freight,56196
04/18/2018 03:12:41 PM,May 2008,Departure,Domestic,Freight,35385
04/18/2018 03:12:41 PM,May 2015,Arrival,Domestic,Mail,2428
04/18/2018 03:12:41 PM,May 2013,Departure,Domestic,Mail,2347
04/18/2018 03:12:41 PM,Mar 2006,Arrival,Domestic,Freight,41014
04/18/2018 03:12:41 PM,Nov 2009,Departure,International,Mail,1227
04/18/2018 03:12:41 PM,Dec 2006,Departure,Domestic,Mail,2066
04/18/2018 03:12:41 PM,May 2016,Departure,Domestic,Freight,35675
04/18/2018 03:12:41 PM,Sep 2012,Departure,Domestic,Freight,31324
04/18/2018 03:12:41 PM,Feb 2017,Arrival,International,Mail,1406
04/18/2018 03:12:41 PM,Jun 2017,Departure,Domestic,Mail,3275
04/18/2018 03:12:41 PM,Jun 2007,Arrival,Domestic,Freight,36339
04/18/2018 03:12:41 PM,Feb 2007,Arrival,Domestic,Freight,34246
09/26/2018 09:27:08 AM,Aug 2018,Arrival,Domestic,Freight,31493
04/18/2018 03:12:41 PM,Jan 2017,Arrival,International,Mail,1420
04/18/2018 03:12:41 PM,Sep 2012,Departure,International,Freight,38929
04/18/2018 03:12:41 PM,Mar 2010,Departure,International,Mail,1176
04/18/2018 03:12:41 PM,Mar 2013,Departure,Domestic,Mail,1795
04/18/2018 03:12:41 PM,Jul 2014,Arrival,International,Mail,783
04/29/2019 01:10:30 PM,Oct 2018,Arrival,International,Freight,76229
04/18/2018 03:12:41 PM,Jun 2009,Arrival,Domestic,Mail,1022
04/18/2018 03:12:41 PM,Mar 2016,Arrival,Domestic,Freight,30599
04/18/2018 03:12:41 PM,Jul 2012,Departure,International,Freight,47265
10/27/2020 08:53:01 AM,Sep 2020,Departure,Domestic,Mail,6112
04/18/2018 03:12:41 PM,Nov 2013,Departure,International,Freight,45304
04/18/2018 03:12:41 PM,Feb 2010,Arrival,International,Freight,49109
04/18/2018 03:12:41 PM,Nov 2009,Departure,International,Freight,30358
09/27/2019 07:57:24 AM,Jul 2019,Departure,International,Freight,50682
04/18/2018 03:12:41 PM,Jan 2018,Departure,International,Mail,1026
11/26/2019 01:26:41 PM,Oct 2019,Departure,Domestic,Mail,5270
11/25/2018 11:40:39 AM,Oct 2018,Departure,Domestic,Mail,3325
04/18/2018 03:12:41 PM,Aug 2011,Arrival,International,Mail,522
04/18/2018 03:12:41 PM,Sep 2006,Arrival,Domestic,Freight,38323
04/18/2018 03:12:41 PM,Apr 2013,Departure,International,Mail,1643
04/18/2018 03:12:41 PM,May 2014,Departure,International,Freight,44006
04/18/2018 03:12:41 PM,Aug 2006,Departure,Domestic,Mail,2517
05/23/2018 07:44:39 AM,Apr 2018,Arrival,Domestic,Mail,2769
04/18/2018 03:12:41 PM,Apr 2015,Arrival,International,Mail,971
04/18/2018 03:12:41 PM,Dec 2007,Departure,Domestic,Mail,2801
10/27/2020 08:53:01 AM,Sep 2020,Arrival,International,Mail,925
04/18/2018 03:12:41 PM,Mar 2013,Arrival,International,Mail,639
04/18/2018 03:12:41 PM,Apr 2017,Departure,Domestic,Mail,2988
04/18/2018 03:12:41 PM,May 2008,Arrival,International,Mail,726
04/18/2018 03:12:41 PM,Sep 2006,Departure,International,Freight,37856
04/18/2018 03:12:41 PM,Jun 2009,Departure,International,Freight,38415
04/18/2018 03:12:41 PM,Oct 2008,Departure,International,Freight,32479
04/18/2018 03:12:41 PM,Jan 2017,Arrival,Domestic,Mail,2781
04/18/2018 03:12:41 PM,Jul 2013,Arrival,Domestic,Mail,1605
04/18/2018 03:12:41 PM,May 2016,Arrival,Domestic,Freight,30028
04/18/2018 03:12:41 PM,Sep 2013,Departure,Domestic,Mail,2098
04/18/2018 03:12:41 PM,Aug 2006,Arrival,Domestic,Freight,37956
04/18/2018 03:12:41 PM,Jun 2013,Arrival,International,Mail,759
04/18/2018 03:12:41 PM,Aug 2008,Departure,International,Freight,34659
04/01/2021 09:37:48 AM,Feb 2021,Departure,Domestic,Mail,5272
04/18/2018 03:12:41 PM,Jan 2011,Departure,Domestic,Freight,28429
04/18/2018 03:12:41 PM,Jul 2014,Departure,Domestic,Freight,34950
04/18/2018 03:12:41 PM,Mar 2016,Departure,International,Mail,1104
04/18/2018 03:12:41 PM,Jul 2011,Departure,International,Mail,2019
04/18/2018 03:12:41 PM,May 2015,Departure,International,Freight,53985
04/18/2018 03:12:41 PM,Aug 2017,Departure,Domestic,Freight,38990
04/18/2018 03:12:41 PM,Jul 2013,Departure,Domestic,Mail,2011
04/18/2018 03:12:41 PM,Jun 2009,Departure,Domestic,Mail,1453
04/18/2018 03:12:41 PM,Dec 2006,Arrival,Domestic,Freight,37530
04/18/2018 03:12:41 PM,Nov 2014,Arrival,Domestic,Mail,2205
04/18/2018 03:12:41 PM,Oct 2009,Departure,International,Mail,1136
04/18/2018 03:12:41 PM,Jan 2012,Arrival,International,Freight,42489
04/01/2021 09:37:48 AM,Feb 2021,Departure,International,Mail,503
04/18/2018 03:12:41 PM,Feb 2018,Departure,Domestic,Freight,34152
04/18/2018 03:12:41 PM,Mar 2012,Arrival,International,Freight,55163
04/18/2018 03:12:41 PM,Dec 2014,Arrival,International,Freight,57059
04/18/2018 03:12:41 PM,May 2015,Arrival,International,Freight,59499
04/18/2018 03:12:41 PM,Oct 2014,Arrival,Domestic,Freight,32987
04/18/2018 03:12:41 PM,Mar 2018,Arrival,International,Mail,1781
05/28/2019 06:24:45 AM,Apr 2019,Departure,International,Freight,45778
04/18/2018 03:12:41 PM,Jul 2010,Arrival,International,Mail,588
04/18/2018 03:12:41 PM,Mar 2008,Arrival,Domestic,Mail,1778
04/18/2018 03:12:41 PM,Dec 2009,Departure,International,Mail,1455
08/27/2020 07:15:54 AM,Jul 2020,Arrival,Domestic,Mail,4344
08/21/2018 11:02:45 AM,Jul 2018,Departure,Domestic,Freight,36608
04/18/2018 03:12:41 PM,Jan 2016,Arrival,Domestic,Freight,27007
04/18/2018 03:12:41 PM,Feb 2015,Arrival,Domestic,Freight,28389
04/18/2018 03:12:41 PM,Dec 2014,Arrival,Domestic,Freight,32239
04/18/2018 03:12:41 PM,Aug 2006,Arrival,Domestic,Mail,1889
04/29/2019 01:10:30 PM,Dec 2018,Departure,International,Freight,48159
04/18/2018 03:12:41 PM,Oct 2013,Arrival,International,Mail,830
04/18/2018 03:12:41 PM,Nov 2011,Departure,International,Freight,41147
04/18/2018 03:12:41 PM,May 2014,Arrival,Domestic,Mail,1888
04/18/2018 03:12:41 PM,Feb 2013,Departure,International,Mail,1495
10/29/2018 10:20:51 AM,Sep 2018,Departure,Domestic,Freight,35742
08/24/2018 11:01:04 AM,Jul 2018,Arrival,International,Freight,74620
04/18/2018 03:12:41 PM,Sep 2009,Arrival,International,Mail,684
04/18/2018 03:12:41 PM,May 2008,Arrival,Domestic,Mail,1859
04/18/2018 03:12:41 PM,Feb 2015,Arrival,International,Freight,53174
04/18/2018 03:12:41 PM,Feb 2013,Arrival,Domestic,Mail,988
10/27/2020 08:53:01 AM,Sep 2020,Departure,International,Freight,49162
04/18/2018 03:12:41 PM,Feb 2017,Departure,International,Mail,898
04/18/2018 03:12:41 PM,Jan 2013,Departure,International,Mail,1625
04/18/2018 03:12:41 PM,Dec 2016,Arrival,Domestic,Freight,35883
04/18/2018 03:12:41 PM,Feb 2015,Arrival,Domestic,Mail,2309
04/18/2018 03:12:41 PM,Oct 2013,Arrival,Domestic,Mail,1969
04/18/2018 03:12:41 PM,Feb 2015,Departure,Domestic,Mail,2473
04/18/2018 03:12:41 PM,Feb 2011,Departure,Domestic,Mail,2360
04/18/2018 03:12:41 PM,Oct 2007,Arrival,International,Mail,738
12/26/2018 06:52:40 AM,Nov 2018,Arrival,Domestic,Freight,30569
04/29/2019 01:10:30 PM,Jan 2018,Arrival,International,Freight,64407
04/18/2018 03:12:41 PM,Apr 2013,Arrival,Domestic,Freight,28074
04/18/2018 03:12:41 PM,Dec 2013,Arrival,Domestic,Mail,2221
04/18/2018 03:12:41 PM,Sep 2010,Departure,International,Mail,1890
04/18/2018 03:12:41 PM,Sep 2015,Departure,International,Freight,41319
04/18/2018 03:12:41 PM,Nov 2006,Departure,Domestic,Freight,40773
04/18/2018 03:12:41 PM,Dec 2011,Arrival,Domestic,Freight,32924
04/18/2018 03:12:41 PM,Jan 2015,Departure,Domestic,Mail,2837
04/18/2018 03:12:41 PM,Jul 2016,Departure,Domestic,Freight,34652
02/02/2021 08:17:02 AM,Dec 2020,Departure,International,Mail,1050
04/18/2018 03:12:41 PM,Apr 2011,Departure,Domestic,Mail,2873
04/18/2018 03:12:41 PM,Sep 2007,Arrival,Domestic,Freight,35384
04/18/2018 03:12:41 PM,Apr 2016,Arrival,International,Freight,60764
04/18/2018 03:12:41 PM,Feb 2007,Departure,International,Freight,29604
04/18/2018 03:12:41 PM,Mar 2010,Arrival,Domestic,Freight,29927
07/18/2019 06:18:08 AM,Jun 2019,Departure,International,Mail,759
04/18/2018 03:12:41 PM,Aug 2011,Departure,International,Freight,41351
04/18/2018 03:12:41 PM,Apr 2014,Departure,International,Freight,42244
11/25/2018 11:40:39 AM,Oct 2018,Departure,International,Mail,1005
09/27/2019 07:57:24 AM,Aug 2019,Arrival,Domestic,Freight,30753
04/18/2018 03:12:41 PM,Oct 2007,Arrival,Domestic,Mail,1676
11/26/2019 01:26:41 PM,Oct 2019,Departure,International,Mail,743
04/18/2018 03:12:41 PM,Mar 2014,Arrival,Domestic,Mail,1825
04/18/2018 03:12:41 PM,Sep 2007,Arrival,International,Mail,742
04/18/2018 03:12:41 PM,Aug 2006,Arrival,International,Mail,552
05/23/2018 07:44:39 AM,Apr 2018,Departure,International,Mail,1031
04/29/2020 07:14:24 AM,Mar 2020,Arrival,International,Mail,953
04/18/2018 03:12:41 PM,Oct 2013,Departure,Domestic,Freight,35759
04/01/2021 09:37:48 AM,Feb 2021,Departure,Domestic,Freight,33680
06/29/2020 07:20:39 AM,May 2020,Departure,International,Mail,955
04/18/2018 03:12:41 PM,Dec 2017,Departure,Domestic,Freight,41384
04/18/2018 03:12:41 PM,Nov 2015,Arrival,Domestic,Mail,2200
04/18/2018 03:12:41 PM,Feb 2008,Departure,International,Mail,1491
04/18/2018 03:12:41 PM,May 2014,Departure,Domestic,Freight,34526
04/18/2018 03:12:41 PM,Aug 2015,Arrival,International,Mail,870
04/18/2018 03:12:41 PM,Mar 2013,Arrival,Domestic,Mail,1059
04/18/2018 03:12:41 PM,Feb 2018,Arrival,Domestic,Mail,2539
04/18/2018 03:12:41 PM,Jan 2006,Departure,Domestic,Mail,2845
07/12/2018 02:24:30 PM,Jun 2018,Arrival,Domestic,Mail,2525
04/18/2018 03:12:41 PM,Jun 2011,Departure,Domestic,Freight,31514
04/18/2018 03:12:41 PM,May 2012,Departure,International,Mail,1913
04/18/2018 03:12:41 PM,Sep 2017,Departure,Domestic,Mail,3334
04/18/2018 03:12:41 PM,Jun 2013,Arrival,International,Freight,52004
04/29/2020 07:14:24 AM,Mar 2020,Arrival,Domestic,Mail,3736
04/18/2018 03:12:41 PM,Jun 2010,Arrival,International,Mail,710
04/18/2018 03:12:41 PM,Jul 2009,Arrival,Domestic,Freight,28665
04/18/2018 03:12:41 PM,Apr 2017,Arrival,International,Freight,71925
04/18/2018 03:12:41 PM,Feb 2007,Departure,Domestic,Freight,37997
04/18/2018 03:12:41 PM,Apr 2009,Departure,International,Mail,1040
10/29/2018 10:20:51 AM,Sep 2018,Arrival,International,Mail,1401
04/18/2018 03:12:41 PM,Dec 2016,Departure,International,Mail,1452
04/18/2018 03:12:41 PM,Mar 2009,Departure,International,Mail,1017
04/18/2018 03:12:41 PM,Mar 2017,Departure,Domestic,Freight,40288
04/18/2018 03:12:41 PM,Mar 2013,Departure,Domestic,Freight,35331
04/18/2018 03:12:41 PM,Mar 2017,Arrival,International,Freight,71754
04/18/2018 03:12:41 PM,Sep 2010,Departure,Domestic,Freight,31752
04/18/2018 03:12:41 PM,Jul 2016,Departure,International,Mail,1073
08/03/2020 07:35:04 AM,Jun 2020,Arrival,International,Freight,84189
04/18/2018 03:12:41 PM,Jan 2015,Arrival,Domestic,Freight,27392
04/18/2018 03:12:41 PM,Jun 2008,Arrival,International,Mail,587
06/29/2020 07:20:39 AM,Apr 2020,Arrival,International,Freight,68576
04/18/2018 03:12:41 PM,Jan 2014,Arrival,Domestic,Freight,28425
04/18/2018 03:12:41 PM,May 2006,Arrival,International,Mail,497
04/18/2018 03:12:41 PM,Jun 2008,Arrival,International,Freight,50778
07/16/2018 02:36:06 PM,Jun 2018,Departure,Domestic,Freight,38061
04/18/2018 03:12:41 PM,Nov 2017,Departure,International,Mail,2032
12/07/2020 01:58:36 PM,Sep 2020,Departure,Domestic,Freight,35183
04/18/2018 03:12:41 PM,Mar 2015,Departure,International,Freight,52669
04/18/2018 03:12:41 PM,Jul 2006,Arrival,International,Freight,54352
04/18/2018 03:12:41 PM,Feb 2013,Arrival,Domestic,Freight,27329
04/18/2018 03:12:41 PM,Apr 2017,Arrival,Domestic,Mail,2467
04/18/2018 03:12:41 PM,Aug 2014,Departure,International,Mail,1229
04/18/2018 03:12:41 PM,Feb 2008,Arrival,International,Mail,3449
01/02/2020 10:43:42 AM,Nov 2019,Departure,International,Mail,806
04/18/2018 03:12:41 PM,Nov 2007,Arrival,International,Freight,62776
04/18/2018 03:12:41 PM,Nov 2012,Arrival,International,Mail,757
01/22/2020 06:57:11 AM,Dec 2019,Departure,Domestic,Mail,9192
04/18/2018 03:12:41 PM,May 2010,Arrival,International,Freight,61625
04/18/2018 03:12:41 PM,Oct 2014,Departure,Domestic,Freight,37560
04/18/2018 03:12:41 PM,Jan 2012,Departure,Domestic,Mail,2823
04/18/2018 03:12:41 PM,Nov 2013,Departure,International,Mail,1262
04/01/2021 09:37:48 AM,Feb 2021,Arrival,Domestic,Freight,34088
04/18/2018 03:12:41 PM,Dec 2010,Departure,Domestic,Freight,36510
04/18/2018 03:12:41 PM,Jul 2013,Arrival,International,Freight,49068
04/29/2019 01:10:30 PM,Dec 2017,Departure,International,Freight,48650
04/18/2018 03:12:41 PM,Feb 2006,Departure,Domestic,Mail,2310
04/18/2018 03:12:41 PM,Feb 2017,Arrival,Domestic,Freight,26887
04/18/2018 03:12:41 PM,Jun 2013,Departure,Domestic,Freight,34021
04/18/2018 03:12:41 PM,Sep 2010,Arrival,International,Mail,589
04/18/2018 03:12:41 PM,Nov 2008,Departure,International,Mail,1061
04/18/2018 03:12:41 PM,Feb 2014,Arrival,International,Mail,729
10/27/2020 08:53:01 AM,Sep 2020,Arrival,Domestic,Mail,4028
04/18/2018 03:12:41 PM,May 2016,Arrival,Domestic,Mail,1804
04/18/2018 03:12:41 PM,Nov 2012,Arrival,International,Freight,58399
04/18/2018 03:12:41 PM,May 2006,Arrival,International,Freight,54068
04/18/2018 03:12:41 PM,Oct 2007,Departure,Domestic,Mail,1992
04/18/2018 03:12:41 PM,Dec 2010,Arrival,Domestic,Freight,34903
05/28/2019 06:24:45 AM,Apr 2019,Departure,Domestic,Mail,4685
04/18/2018 03:12:41 PM,Mar 2017,Departure,International,Freight,52096
04/18/2018 03:12:41 PM,Aug 2011,Departure,International,Mail,2039
04/18/2018 03:12:41 PM,Jun 2012,Arrival,Domestic,Mail,1815
04/18/2018 03:12:41 PM,Dec 2015,Arrival,Domestic,Freight,33482
04/18/2018 03:12:41 PM,Aug 2010,Departure,International,Mail,1808
04/18/2018 03:12:41 PM,Oct 2017,Arrival,International,Mail,1743
04/18/2018 03:12:41 PM,Jun 2011,Departure,International,Mail,1880
04/18/2018 03:12:41 PM,Jul 2012,Arrival,Domestic,Freight,27875
02/02/2021 08:17:02 AM,Dec 2020,Departure,Domestic,Mail,8480
04/18/2018 03:12:41 PM,Feb 2014,Departure,Domestic,Freight,31422
04/18/2018 03:12:41 PM,Sep 2014,Departure,International,Freight,40745
04/18/2018 03:12:41 PM,Aug 2010,Arrival,International,Mail,572
04/18/2018 03:12:41 PM,Mar 2010,Arrival,Domestic,Mail,1290
01/22/2020 06:57:11 AM,Dec 2019,Arrival,Domestic,Freight,32773
04/18/2018 03:12:41 PM,Apr 2009,Departure,Domestic,Mail,1731
04/18/2018 03:12:41 PM,May 2007,Arrival,Domestic,Mail,1255
04/18/2018 03:12:41 PM,Mar 2008,Departure,International,Mail,1271
04/18/2018 03:12:41 PM,Jun 2011,Arrival,International,Freight,51925
04/29/2019 01:10:30 PM,Nov 2017,Departure,International,Freight,50491
04/18/2018 03:12:41 PM,Feb 2009,Departure,International,Freight,26059
04/18/2018 03:12:41 PM,May 2012,Arrival,International,Freight,50212
04/18/2018 03:12:41 PM,May 2006,Departure,Domestic,Freight,40639
04/18/2018 03:12:41 PM,May 2013,Arrival,Domestic,Mail,1863
04/18/2018 03:12:41 PM,Mar 2007,Departure,International,Freight,36683
12/26/2018 06:52:40 AM,Nov 2018,Departure,International,Freight,49972
04/18/2018 03:12:41 PM,Sep 2016,Arrival,Domestic,Freight,32383
04/18/2018 03:12:41 PM,Oct 2006,Arrival,Domestic,Freight,40772
01/10/2021 06:01:37 AM,Jul 2020,Departure,Domestic,Mail,5528
04/18/2018 03:12:41 PM,Feb 2015,Arrival,International,Mail,754
11/26/2019 01:26:41 PM,Oct 2019,Arrival,International,Freight,77328
04/18/2018 03:12:41 PM,Feb 2012,Departure,Domestic,Freight,32269
04/18/2018 03:12:41 PM,Feb 2010,Arrival,Domestic,Freight,27245
04/18/2018 03:12:41 PM,Jan 2016,Departure,International,Mail,1422
01/30/2019 07:34:09 AM,Dec 2018,Arrival,Domestic,Freight,32445
04/18/2018 03:12:41 PM,Feb 2010,Departure,International,Mail,1024
04/18/2018 03:12:41 PM,Aug 2007,Departure,International,Freight,39543
04/18/2018 03:12:41 PM,Sep 2016,Departure,International,Freight,43597
02/02/2021 08:17:02 AM,Nov 2020,Departure,Domestic,Mail,5056
04/18/2018 03:12:41 PM,Jan 2010,Departure,International,Freight,31271
06/29/2020 07:20:39 AM,May 2020,Arrival,Domestic,Freight,35444
04/18/2018 03:12:41 PM,Oct 2014,Departure,Domestic,Mail,2448
04/18/2018 03:12:41 PM,Feb 2014,Departure,International,Mail,1085
04/18/2018 03:12:41 PM,Apr 2012,Departure,International,Mail,1972
04/18/2018 03:12:41 PM,Apr 2016,Departure,International,Mail,986
04/18/2018 03:12:41 PM,Dec 2014,Departure,International,Mail,1657
04/18/2018 03:12:41 PM,Jan 2010,Departure,International,Mail,1072
04/18/2018 03:12:41 PM,Jun 2010,Departure,Domestic,Mail,2333
04/18/2018 03:12:41 PM,Oct 2006,Departure,Domestic,Mail,2016
04/18/2018 03:12:41 PM,May 2013,Arrival,Domestic,Freight,29904
04/18/2018 03:12:41 PM,Sep 2015,Arrival,International,Mail,1097
04/18/2018 03:12:41 PM,Oct 2012,Arrival,Domestic,Mail,2025
04/18/2018 03:12:41 PM,Jun 2011,Arrival,International,Mail,619
04/18/2018 03:12:41 PM,Jan 2013,Departure,Domestic,Mail,1560
04/18/2018 03:12:41 PM,Jan 2008,Departure,International,Freight,30072
04/29/2019 01:10:30 PM,Apr 2018,Departure,International,Freight,50682
04/18/2018 03:12:41 PM,Aug 2007,Arrival,Domestic,Mail,912
04/18/2018 03:12:41 PM,Sep 2008,Arrival,International,Mail,720
04/18/2018 03:12:41 PM,Dec 2016,Arrival,Domestic,Mail,4091
04/18/2018 03:12:41 PM,Dec 2013,Departure,Domestic,Mail,2787
06/29/2020 07:20:39 AM,May 2020,Departure,Domestic,Mail,4433
04/18/2018 03:12:41 PM,Sep 2013,Departure,International,Freight,39856
04/18/2018 03:12:41 PM,Jan 2013,Arrival,International,Mail,557
04/18/2018 03:12:41 PM,Dec 2008,Departure,Domestic,Freight,33621
04/18/2018 03:12:41 PM,Aug 2010,Arrival,International,Freight,55334
04/18/2018 03:12:41 PM,May 2008,Arrival,Domestic,Freight,30448
04/18/2018 03:12:41 PM,Mar 2006,Arrival,International,Freight,63864
04/18/2018 03:12:41 PM,Oct 2017,Departure,Domestic,Mail,3464
04/18/2018 03:12:41 PM,Apr 2016,Departure,Domestic,Freight,34842
04/18/2018 03:12:41 PM,Nov 2017,Arrival,Domestic,Freight,35577
04/18/2018 03:12:41 PM,Jan 2017,Departure,International,Mail,924
04/18/2018 03:12:41 PM,Feb 2016,Arrival,International,Freight,44787
04/18/2018 03:12:41 PM,May 2011,Arrival,International,Freight,48279
04/18/2018 03:12:41 PM,May 2010,Arrival,International,Mail,675
04/18/2018 03:12:41 PM,Feb 2006,Departure,Domestic,Freight,33222
04/18/2018 03:12:41 PM,Jan 2018,Arrival,Domestic,Mail,2876
04/18/2018 03:12:41 PM,Mar 2014,Departure,Domestic,Freight,34766
04/18/2018 03:12:41 PM,Jul 2007,Departure,Domestic,Freight,36538
04/18/2018 03:12:41 PM,Feb 2011,Arrival,Domestic,Freight,26656
04/18/2018 03:12:41 PM,May 2010,Departure,Domestic,Freight,32777
04/18/2018 03:12:41 PM,Aug 2008,Arrival,Domestic,Freight,28075
04/18/2018 03:12:41 PM,May 2017,Departure,International,Freight,52923
04/18/2018 03:12:41 PM,Jan 2010,Arrival,Domestic,Freight,27291
04/18/2018 03:12:41 PM,Sep 2016,Departure,Domestic,Mail,2794
04/18/2018 03:12:41 PM,Aug 2010,Arrival,Domestic,Freight,30993
04/18/2018 03:12:41 PM,May 2013,Departure,International,Mail,1719
04/18/2018 03:12:41 PM,Apr 2010,Arrival,Domestic,Mail,1422
04/18/2018 03:12:41 PM,May 2010,Arrival,Domestic,Freight,30876
04/18/2018 03:12:41 PM,Jul 2017,Departure,International,Mail,935
04/18/2018 03:12:41 PM,Oct 2015,Arrival,Domestic,Mail,2580
04/29/2019 01:10:30 PM,Aug 2018,Arrival,International,Freight,78087
04/18/2018 03:12:41 PM,Apr 2010,Arrival,Domestic,Freight,33434
